ARTICOLO, LIST PRICE  
NF G11000-DN2,13.92
NF G110AA-DH2,23.61
NF G110AA-DMK,17.07
NF G110AA-DN2,17.32
NF G110AA-DN5,21.73
NF G110AB-DMK,16.36
NF G110AB-DN1,15.53
NF G110AB-DN1.5,16.31
NF G110AB-DN2,16.61
NF G110AB-DN2W5,19.48
NF G110AB-DN3,17.96
NF G110AB-DN4,19.31
NF G110AB-DN5,21.02
NF G110AB-DN6,22.94
NF G110AB-SAK,16.26
NF G110AB-SMK,16.37
NF G110AC-DMK,17.07
NF G110AC-DN10,29.52
NF G110AC-DN2,17.32
NF G110AC-DN4,17.32
NF G110AC-SMK,17.08
NF G110AE-DH1,19.65
NF G110AE-DMK,17.49
NF G110AE-DN1,16.66
NF G110AE-DN2,17.74
NF G110AE-DN5,22.15
NF G110AE-SMK,17.5
NF G110BB,11.81
NF G110BB-DH1,20.1
NF G110BB-DH3,28.85
NF G110BB-DH5,37.61
NF G110BB-DM0.2,23.97
NF G110BB-DMK,17.94
NF G110BB-DN1,17.11
NF G110BB-DN10,30.39
NF G110BB-DN10W5,33.18
NF G110BB-DN2,18.19
NF G110BB-DN2R29,19.32
NF G110BB-DN2W5,20.98
NF G110BB-DN3,19.54
NF G110BB-DN4,20.89
NF G110BB-DN5,22.6
NF G110BB-DN6,24.52
NF G110BB-DN8,27.46
NF G110BB-DN8.5,28.19
NF G110BB-SAK,17.95
NF G110BB-SMK,17.95
NF G110BE-DN2,18.79
NF G110BG-DN2,21.39
NF G110CB-DMK,18.08
NF G110CB-DN2,18.33
NF G110CB-DN5,22.74
NF G110CB-DN7,26.14
NF G110CB-DN8.5,28.33
NF G110CB-SMK,18.09
NF G110CH-DN2,17.85
NF G110CP-DMK,19.71
NF G110CP-DN2,19.96
NF G110CP-SMK,19.72
NF G110CV-DN2,18.22
NF G110EB,11.89
NF G110EB-DMK,18.02
NF G110EB-DN10,30.47
NF G110EB-DN2,18.27
NF G110EB-DN3,19.62
NF G110EB-DN4,20.97
NF G110EB-DN6,24.6
NF G110EB-DN8,27.54
NF G110EB-SMK,18.03
NF G110EE-DMK,18.59
NF G110EE-DMKT6,18.97
NF G110EE-DN1,17.76
NF G110EE-DN2,18.84
NF G110EE-DN3,20.19
NF G110EE-DN5,23.25
NF G110EE-SMK,18.6
NF G110FB-DMK,19.7
NF G110FB-DN10,32.15
NF G110FB-DN2,19.95
NF G110FB-DN3,21.3
NF G110FB-DN5,24.36
NF G110FB-SMK,19.71
NF G110GB-DN2,20.29
NF G11200-DN1,17.14
NF G112KA-DMK,19.1
NF G112KA-DN2,19.35
NF G112KA-SMK,19.11
NF G112KB-DH2,25.95
NF G112KB-DN2,19.66
NF G112KB-DN2R23,20.53
NF G112KB-DN2R24,20.9
NF G112KB-DN5,24.07
NF G112KC-DMK,19.37
NF G112KC-DN0.5,17.78
NF G112KC-DN1,18.54
NF G112KC-DN10,31.82
NF G112KC-DN2,19.62
NF G112KC-DN3R23,21.83
NF G112KC-DN5,24.03
NF G112KC-SAK,19.38
NF G112KC-SMK,19.38
NF G112KD-DMK,19.58
NF G112KD-DN2,19.83
NF G112KD-SMK,19.59
NF G112KE,13.43
NF G112KE-DMK,19.56
NF G112KE-DN2,19.81
NF G112KE-DN4,22.51
NF G112KE-DN5,24.22
NF G112KE-SAK,19.57
NF G112KE-SAKR25,19.78
NF G112KE-SAKR45,20.31
NF G112KF-DMK,19.55
NF G112KF-DN2,19.8
NF G112KF-DN5,24.21
NF G112KG-DMK,19.56
NF G112KG-DN2,19.81
NF G112KG-DN5,24.22
NF G112KH-DMK,19.56
NF G112KH-DN2,19.81
NF G112KP-DMK,20.1
NF G112KP-DN2,20.35
NF G112LB-DMK,19.92
NF G112LB-DN2,20.17
NF G112LE-DMK,19.88
NF G112LE-DN2,20.13
NF G112LE-SMK,19.89
NF G112LH-DMK,19.9
NF G112LH-DN2,20.15
NF G112LL-DMK,20.84
NF G112LL-DN2,21.09
NF G112LP-DN2E24,24.57
NF G112LP-DN5,28.48
NF G12000,9.61
NF G12000-DN2,18.47
NF G120AA-DN2,21.87
NF G120AB-DN2,21.16
NF G120AB-DN2W5,24.03
NF G120AC-DN2,21.87
NF G120AE-DN2,22.29
NF G120BB-DMK,21.35
NF G120BB-DN10,41.63
NF G120BB-DN10W5,44.42
NF G120BB-DN2,22.74
NF G120BB-DN2W5,25.53
NF G120BB-DN5,29.59
NF G120BB-SMK,21.34
NF G120BE-DN2,23.34
NF G120BG-DN2,25.94
NF G120CB-DN2,22.88
NF G120CH-DN2,22.4
NF G120CP-DN2,24.51
NF G120CV-DM0.2,33.7
NF G120CV-DMK,21.38
NF G120CV-DN2,22.77
NF G120EB-DN2,22.82
NF G120EE-DN2,23.39
NF G120FB-DN2,24.5
NF G120FB-DN5,31.35
NF G120FB-SMK,23.1
NF G120GB-DN2,24.84
NF G122KA-DN2,23.9
NF G122KB-DN2,24.21
NF G122KC-DMK,22.78
NF G122KC-DN2,24.17
NF G122KD-DN2,24.38
NF G122KE-DN2,24.36
NF G122KF-DM0.2,35.28
NF G122KF-DMK,22.96
NF G122KF-DN2,24.35
NF G122KG-DN2,24.36
NF G122KH-DN2,24.36
NF G122KP-DMK,23.51
NF G122KP-DN10,43.79
NF G122KP-DN2,24.9
NF G122LB-DN2,24.72
NF G122LE-DN2,24.68
NF G122LH-DN2,24.7
NF G122LL-DN2,25.64
NF G122LP-DN2E24,29.12
NF G20000,8.13
NF G200AA-DN5,22.85
NF G200AB-DN3W5,21.95
NF G22000,11.78
NF G220AA-DN2,25.99
NF G220AB-DN2,25.28
NF G220AB-DN2W5,28.15
NF G220AB-DN3W5,30.64
NF G220AB-DN5,33.26
NF G220AB-SMK,22.96
NF G220AC-DN2,25.99
NF G220AC-DN5,33.97
NF G220AE-DN2,26.41
NF G220BB-DN10,48.85
NF G220BB-DN10W5,51.64
NF G220BB-DN2,26.86
NF G220BB-DN2W5,29.65
NF G220BB-SMK,24.54
NF G220BE-DN2,27.46
NF G220BG-DN2,30.06
NF G220CB-DN2,27
NF G220CH-DN2,26.52
NF G220CP-DN2,28.63
NF G220CV-DN2,26.89
NF G220EB-DN2,26.94
NF G220EE-DN2,27.51
NF G220FB-DN2,28.62
NF G220GB-DN2,28.96
NF G222KA-DN2,28.02
NF G222KB-DN2,28.33
NF G222KC-DN2,28.29
NF G222KC-DN6,39.6
NF G222KD-DN2,28.5
NF G222KE-DN2,28.48
NF G222KE-DN5,36.46
NF G222KF-DN2,28.47
NF G222KG-DN2,28.48
NF G222KH-DN2,28.48
NF G222KP-DN2,29.02
NF G222LB-DN2,28.84
NF G222LE-DN2,28.8
NF G222LH-DN2,28.82
NF G222LH-DN5,36.8
NF G222LL-DN2,29.76
NF G222LP-DN2E24,33.24
NF H11000,7.77
NF H110AA-DN10,29.75
NF H110AA-DN2,17.55
NF H110AA-DN5,21.96
NF H110AC-DN3,18.9
NF H110AC-DN5,21.96
NF H110AE-DH1,19.88
NF H110BB-DMK,18.17
NF H110CV-DN0.5,16.61
NF H110CV-DN2,18.45
NF H110HB-DMK,18.5
NF H110HB-SMK,18.51
NF H110HB-SMKW5,21.38
NF H112KB-SMK,19.65
NF H112KC-DMK,19.6
NF H112KH-SMK,19.8
NF H112LP-DMKE24,24.55
NF H112LP-SMKE24,24.56
NF H12000,9.51
NF H120BB-DMK,21.62
NF H122KB-DN2,24.48
NF H22000,12.07
NF L11000,7.76
NF L110AB-DMK,16.58
NF L110AB-DN1,15.75
NF L110AB-DN2,16.83
NF L110AB-DN3,18.18
NF L110AB-DN4,19.53
NF L110AB-SMK,16.59
NF L110AE-DH1,19.87
NF L110AE-DMK,17.71
NF L110AE-DN1,16.88
NF L110AE-DN2,17.96
NF L110AE-SMK,17.72
NF L110BB-DMK,18.16
NF L110BB-DN1,17.33
NF L110BB-DN2,18.41
NF L110BB-DN2W5,21.2
NF L110BB-DN3,19.76
NF L110BB-DN4,21.11
NF L110BB-DN6,24.74
NF L110BB-SAK,18.17
NF L110BB-SAKW5,20.96
NF L110BB-SMK,18.17
NF L110BB-SMKW5,20.96
NF L110CP-DMK,19.93
NF L110CP-DN2,20.18
NF L110CP-DN3,21.53
NF L110CP-SMK,19.94
NF L110EB-DMK,18.24
NF L110EB-DN2,18.49
NF L110EB-DN6,24.82
NF L110EE-DMK,18.81
NF L110EE-DN2,19.06
NF L110EE-SMK,18.82
NF L110FB-DMK,19.92
NF L110FB-DN1,19.09
NF L110FB-DN2,20.17
NF L110FB-DN3,21.52
NF L110FB-SMK,19.93
NF L110HB-DMK,18.49
NF L110HB-DN2,18.74
NF L110HB-SMK,18.5
NF L110HE-DMK,19.64
NF L110HE-DN2,19.89
NF L110HE-SMK,19.65
NF L112KA-DMK,19.32
NF L112KA-DN1,18.49
NF L112KA-DN2,19.57
NF L112KA-SMK,19.33
NF L112KB-DN2,19.88
NF L112KC-DMK,19.59
NF L112KC-DN1,18.76
NF L112KC-DN2,19.84
NF L112KC-SMK,19.6
NF L112KD-DMK,19.8
NF L112KD-DN2,20.05
NF L112KD-SMK,19.81
NF L112KE-DMK,19.78
NF L112KE-DN2,20.03
NF L112KE-SAK,19.79
NF L112KF-DMK,19.77
NF L112KF-DN2,20.02
NF L112KG-DMK,19.78
NF L112KG-DN2,20.03
NF L112KH-DMK,19.78
NF L112KH-DN2,20.03
NF L112KP-DMK,20.32
NF L112KP-DN2,20.57
NF L112LB-DMK,20.14
NF L112LB-DN2,20.39
NF L112LE-DMK,20.1
NF L112LE-DN2,20.35
NF L112LE-SMK,20.11
NF L112LH-DMK,20.12
NF L112LH-DN2,20.37
NF L112LL-DMK,21.06
NF L112LL-DN2,21.31
NF L12000,9.84
NF L120AB-DN2,21.39
NF L120AE-DN2,22.52
NF L120BB-DN2,22.97
NF L120EB-DN2,23.05
NF L122KA-DN2,24.13
NF L122KC-DN2,24.4
NF L122KC-SMK,23
NF L22000,12.07
NF L220AB-DN2,25.57
NF L220BB-DN2,27.15
NF L220EB-DN2,27.23
NF L222KA-DN2,28.31
NF L222KC-DN2,28.58
NG 2D1D311A-F30,410
NG 2D1D311A-F31,410
NG 2D1D311C-F30,545.45
NG 2D1D311C-F31,545.45
NG 2D1D311D-F30,545.45
NG 2D1D311D-F31,545.45
NG 2D1D311E-F30,501.51
NG 2D1D311F-F30,501.51
NG 2D1D311G-F30,474.28
NG 2D1D311H-F31,474.28
NG 2D1D312D-F30,518.21
NG 2D1D312D-F31,518.21
NG 2D1D312P-F30,492.3
NG 2D1D312V-F31,545.45
NG 2D1D313G-F30,474.28
NG 2D1D313V-F30,545.45
NG 2D1D313V-F31,545.45
NG 2D1D314L-F31,522.41
NG 2D1D317U-F31,501.51
NG 2D1D31AS-F30,480.18
NG 2D1D321A-F30,410
NG 2D1D321A-F31,410
NG 2D1D321C-F31,545.45
NG 2D1D321D-F30,545.45
NG 2D1D321H-F31,474.28
NG 2D1D411A,367.24
NG 2D1D411A-E34,367.24
NG 2D1D411A-F30,410
NG 2D1D411A-F31,410
NG 2D1D411B-F31,456.1
NG 2D1D411C,502.69
NG 2D1D411C-F30,545.45
NG 2D1D411C-F31,545.45
NG 2D1D411D,502.69
NG 2D1D411D-F30,545.45
NG 2D1D411D-F31,545.45
NG 2D1D411E,458.75
NG 2D1D411E-F30,501.51
NG 2D1D411E-F31,501.51
NG 2D1D411F,458.75
NG 2D1D411F-F30,501.51
NG 2D1D411F-F31,501.51
NG 2D1D411G,431.52
NG 2D1D411G-F30,474.28
NG 2D1D411G-F31,474.28
NG 2D1D411H,431.52
NG 2D1D411H-F31,474.28
NG 2D1D411O-F31,518.21
NG 2D1D411P-F31,579.45
NG 2D1D411Q-F30,474.28
NG 2D1D411Q-F31,474.28
NG 2D1D411R,493.47
NG 2D1D411S,502.69
NG 2D1D411S-F31,545.45
NG 2D1D411T-F31,522.41
NG 2D1D411U-F30,570.24
NG 2D1D411V-F31,526.3
NG 2D1D411X-F31,492.3
NG 2D1D411Z-F31,536.23
NG 2D1D412C,413.09
NG 2D1D412D-F31,518.21
NG 2D1D412F-F31,579.45
NG 2D1D412H-F31,536.23
NG 2D1D412J-F31,474.28
NG 2D1D412M-F31,501.51
NG 2D1D412P-F31,492.3
NG 2D1D412Q-F31,536.23
NG 2D1D412V,502.69
NG 2D1D412V-F30,545.45
NG 2D1D412V-F31,545.45
NG 2D1D413D-F30,570.24
NG 2D1D413D-F31,570.24
NG 2D1D413E-F31,562.75
NG 2D1D413F,448.22
NG 2D1D413F-F31,490.98
NG 2D1D413G,431.52
NG 2D1D413G-F31,474.28
NG 2D1D413N-F31,536.23
NG 2D1D413P-F31,543.3
NG 2D1D413R-F31,556.42
NG 2D1D413T-F31,514.93
NG 2D1D413V-F30,545.45
NG 2D1D413W-F31,526.25
NG 2D1D414C-F31,545.45
NG 2D1D414E-F31,478.48
NG 2D1D414L-F31,522.41
NG 2D1D414M-F31,512.48
NG 2D1D414N-F31,535.11
NG 2D1D414O-F31,483.09
NG 2D1D414U-F30,528.75
NG 2D1D414W-F30,492.3
NG 2D1D415G-F31,513.61
NG 2D1D415H-F31,570.24
NG 2D1D415L,502.69
NG 2D1D415T-F30,501.51
NG 2D1D415T-F31,501.51
NG 2D1D415U-F31,545.45
NG 2D1D416B-F31,526.25
NG 2D1D416E,520.86
NG 2D1D416E-F30,563.62
NG 2D1D416L-F30,501.51
NG 2D1D416P-F31,535.52
NG 2D1D416T-F31,545.45
NG 2D1D416U-F31,483.09
NG 2D1D416Z-F31,501.51
NG 2D1D417F,458.75
NG 2D1D417F-F30,501.51
NG 2D1D417F-F31,501.51
NG 2D1D417V-F31,474.28
NG 2D1D417W-F31,574.84
NG 2D1D417X-F31,502.38
NG 2D1D418B-F31,528.75
NG 2D1D418M-F31,545.45
NG 2D1D418N-F31,528.75
NG 2D1D418P-F31,545.45
NG 2D1D418Q-F31,501.51
NG 2D1D418W-F31,546.31
NG 2D1D419B-F31,545.45
NG 2D1D419P-F31,552.51
NG 2D1D41BE-F31,554.24
NG 2D1D421A,367.24
NG 2D1D421A-F30,410
NG 2D1D421A-F31,410
NG 2D1D421E-F31,501.51
NG 2D1D421F-F31,501.51
NG 2D1D421G-F31,474.28
NG 2D1D423F-F31,490.98
NG 2D1D427J-F31,536.23
NG 2D1D431A,367.24
NG 2D1D431A-F31,410
NG 2D1D431D-F31,545.45
NG 2D1D511A,367.24
NG 2D1D511A-F30,410
NG 2D1D511A-F31,410
NG 2D1D511C-F30,545.45
NG 2D1D511C-F31,545.45
NG 2D1D511E-F31,501.51
NG 2D1D511X-F31,492.3
NG 2D1D512P,449.54
NG 2D1D521A,367.24
NG 2D1D521A-F30,410
NG 2D1D521A-F31,410
NG 2D1D521D-F31,545.45
NG 2D1D611A,367.24
NG 2D1D611A-F30,410
NG 2D1D611A-F31,410
NG 2D1D621A,367.24
NG 2D1D621A-F30,410
NG 2D1D621A-F31,410
NG 2D1D621D-F30,545.45
NG 2D1E311A-F30,410
NG 2D1E311A-F31,410
NG 2D1E311C-F30,545.45
NG 2D1E311D-F30,545.45
NG 2D1E311D-F31,545.45
NG 2D1E311E-F30,501.51
NG 2D1E311E-F31,501.51
NG 2D1E311F-F31,501.51
NG 2D1E312K-F30,501.51
NG 2D1E312P-F31,492.3
NG 2D1E312V-F30,545.45
NG 2D1E313J-F31,532.92
NG 2D1E317F-F30,501.51
NG 2D1E321A-F30,410
NG 2D1E321A-F31,410
NG 2D1E321D-F31,545.45
NG 2D1E322P-F30,492.3
NG 2D1E411A,367.24
NG 2D1E411A-F30,410
NG 2D1E411A-F31,410
NG 2D1E411B-F31,456.1
NG 2D1E411C,502.69
NG 2D1E411C-F30,545.45
NG 2D1E411C-F31,545.45
NG 2D1E411D,502.69
NG 2D1E411D-F31,545.45
NG 2D1E411E,458.75
NG 2D1E411E-F31,501.51
NG 2D1E411F,458.75
NG 2D1E411F-F31,501.51
NG 2D1E411G,431.52
NG 2D1E411G-F31,474.28
NG 2D1E411H,431.52
NG 2D1E411H-F31,474.28
NG 2D1E411M-F31,545.45
NG 2D1E411O-F31,518.21
NG 2D1E411R-F31,536.23
NG 2D1E411Z-F31,536.23
NG 2D1E412A-F30,508.28
NG 2D1E412J,431.52
NG 2D1E412V,502.69
NG 2D1E412V-F30,545.45
NG 2D1E412V-F31,545.45
NG 2D1E412Y-F31,579.45
NG 2D1E413F-F31,490.98
NG 2D1E413G,431.52
NG 2D1E413G-F30,474.28
NG 2D1E413G-F31,474.28
NG 2D1E413L-F31,536.23
NG 2D1E413O-F31,513.61
NG 2D1E413U-F31,536.23
NG 2D1E413W-F30,526.25
NG 2D1E414K-F30,501.51
NG 2D1E415X-F31,540.84
NG 2D1E416T-F31,545.45
NG 2D1E417F,458.75
NG 2D1E417F-F31,501.51
NG 2D1E417R-F31,545.45
NG 2D1E417W-F31,574.84
NG 2D1E418P-F30,545.45
NG 2D1E418T-F31,545.45
NG 2D1E41AJ-F31,552.51
NG 2D1E41AS-F31,480.18
NG 2D1E41BD,472.17
NG 2D1E41BF-F31,554.24
NG 2D1E421A,367.24
NG 2D1E421A-F30,410
NG 2D1E421A-F31,410
NG 2D1E421C-F30,545.45
NG 2D1E421D-F30,545.45
NG 2D1E421G-F31,474.28
NG 2D1E422A-F31,508.28
NG 2D1E422V-F30,545.45
NG 2D1E423F-F30,490.98
NG 2D1E429Y-F31,548.93
NG 2D1E431A,367.24
NG 2D1E431A-F31,410
NG 2D1E511A,367.24
NG 2D1E511A-F30,410
NG 2D1E511A-F31,410
NG 2D1E521A,367.24
NG 2D1E521A-F30,410
NG 2D1E521A-F31,410
NG 2D1E521D,502.69
NG 2D1E521D-F30,545.45
NG 2D1E521D-F31,545.45
NG 2D1E527V-F30,474.28
NG 2D1E611A,367.24
NG 2D1E611A-F30,410
NG 2D1E611A-F31,410
NG 2D1E621A,367.24
NG 2D1E621A-F30,410
NG 2D1E621A-F31,410
NG 2D5D311A-F30,435.72
NG 2D5D311A-F31,435.72
NG 2D5D311C-F30,571.17
NG 2D5D311D-F30,571.17
NG 2D5D311D-F31,571.17
NG 2D5D312T-F30,551.97
NG 2D5D313Q-F30,490.38
NG 2D5D31BW-F30,581.68
NG 2D5D321A-F30,435.72
NG 2D5D321A-F31,435.72
NG 2D5D321C-F31,571.17
NG 2D5D322J-F31,500
NG 2D5D323F-F31,516.7
NG 2D5D323P-F31,527.23
NG 2D5D411A,392.96
NG 2D5D411A-F30,435.72
NG 2D5D411A-F31,435.72
NG 2D5D411B-F31,481.82
NG 2D5D411C,528.41
NG 2D5D411C-F30,571.17
NG 2D5D411C-F31,571.17
NG 2D5D411D,528.41
NG 2D5D411D-F30,571.17
NG 2D5D411D-F31,571.17
NG 2D5D411E,484.47
NG 2D5D411E-F31,527.23
NG 2D5D411F,484.47
NG 2D5D411F-F30,527.23
NG 2D5D411F-F31,527.23
NG 2D5D411G,457.24
NG 2D5D411G-F30,500
NG 2D5D411G-F31,500
NG 2D5D411H,457.24
NG 2D5D411H-F31,500
NG 2D5D411L-F31,571.17
NG 2D5D411U-F30,595.96
NG 2D5D412A-F31,534
NG 2D5D412D-F31,543.93
NG 2D5D412F-F31,605.17
NG 2D5D412M-F31,527.23
NG 2D5D412P-F31,518.02
NG 2D5D412V,528.41
NG 2D5D412V-F30,571.17
NG 2D5D412V-F31,571.17
NG 2D5D413C-F31,561.95
NG 2D5D413F,473.94
NG 2D5D413F-F31,516.7
NG 2D5D413G,457.24
NG 2D5D413G-F30,500
NG 2D5D413G-F31,500
NG 2D5D413O-F31,539.33
NG 2D5D413Q-F31,490.38
NG 2D5D414L-F31,548.13
NG 2D5D414Z,482.75
NG 2D5D414Z-F31,525.51
NG 2D5D415C-F31,552.02
NG 2D5D415T,484.47
NG 2D5D415T-F31,527.23
NG 2D5D416B-F31,551.97
NG 2D5D417F,484.47
NG 2D5D417F-F31,527.23
NG 2D5D417H-F31,527.23
NG 2D5D417V-F31,500
NG 2D5D419V-F31,561.29
NG 2D5D419W-F31,560.92
NG 2D5D419Y-F31,574.65
NG 2D5D419Z-F31,566.56
NG 2D5D41AR-F31,564.41
NG 2D5D41BW-F30,581.68
NG 2D5D421A,392.96
NG 2D5D421A-F30,435.72
NG 2D5D421A-F31,435.72
NG 2D5D421C-F31,571.17
NG 2D5D421E-F31,527.23
NG 2D5D421O-F31,543.93
NG 2D5D422V-F31,571.17
NG 2D5D424X-F31,571.17
NG 2D5D427D-F31,586.74
NG 2D5D431A,392.96
NG 2D5D431A-F31,435.72
NG 2D5D511A,392.96
NG 2D5D511A-F30,435.72
NG 2D5D511A-F31,435.72
NG 2D5D511C-F31,571.17
NG 2D5D511D-F30,571.17
NG 2D5D511F,484.47
NG 2D5D511G-F31,500
NG 2D5D512V-F30,571.17
NG 2D5D517F-F30,527.23
NG 2D5D521A,392.96
NG 2D5D521A-F30,435.72
NG 2D5D521A-F31,435.72
NG 2D5D611A,392.96
NG 2D5D611A-F30,435.72
NG 2D5D611A-F31,435.72
NG 2D5D621A,392.96
NG 2D5D621A-F30,435.72
NG 2D5D621A-F31,435.72
NG 2D6D311A-F30,459.91
NG 2D6D311A-F31,459.91
NG 2D6D311C-F30,595.36
NG 2D6D311C-F31,595.36
NG 2D6D311D-F30,595.36
NG 2D6D311F-F30,551.42
NG 2D6D311G-F31,524.19
NG 2D6D312T-F30,576.16
NG 2D6D313O-F31,563.52
NG 2D6D313R-F30,606.33
NG 2D6D313V-F30,595.36
NG 2D6D313V-F31,595.36
NG 2D6D314A-F31,563.52
NG 2D6D31BV-F30,605.87
NG 2D6D31BW-F30,605.87
NG 2D6D321A-F30,459.91
NG 2D6D321A-F31,459.91
NG 2D6D321C-F31,595.36
NG 2D6D321D-F31,595.36
NG 2D6D321H-F31,524.19
NG 2D6D323P-F31,551.42
NG 2D6D411A,417.15
NG 2D6D411A-F30,459.91
NG 2D6D411A-F31,459.91
NG 2D6D411C,552.6
NG 2D6D411C-F30,595.36
NG 2D6D411C-F31,595.36
NG 2D6D411D,552.6
NG 2D6D411D-F30,595.36
NG 2D6D411D-F31,595.36
NG 2D6D411E,508.66
NG 2D6D411E-F30,551.42
NG 2D6D411E-F31,551.42
NG 2D6D411F,508.66
NG 2D6D411F-F30,551.42
NG 2D6D411F-F31,551.42
NG 2D6D411G,481.43
NG 2D6D411G-F31,524.19
NG 2D6D411H,481.43
NG 2D6D411H-F30,524.19
NG 2D6D411H-F31,524.19
NG 2D6D411M-F31,595.36
NG 2D6D411O-F31,568.12
NG 2D6D411O-LP30,530.01
NG 2D6D411R-F31,586.14
NG 2D6D411Z-F31,586.14
NG 2D6D412A-F31,558.19
NG 2D6D412D-F30,568.12
NG 2D6D412D-F31,568.12
NG 2D6D412K-F31,551.42
NG 2D6D412L-F31,634.66
NG 2D6D412M-F31,551.42
NG 2D6D412N,559.37
NG 2D6D412P-F31,542.21
NG 2D6D412Q-F31,586.14
NG 2D6D412V,552.6
NG 2D6D412V-F30,595.36
NG 2D6D412V-F31,595.36
NG 2D6D413B-F30,595.36
NG 2D6D413C,543.38
NG 2D6D413C-F31,586.14
NG 2D6D413F,498.13
NG 2D6D413F-F31,540.89
NG 2D6D413G,481.43
NG 2D6D413G-F31,524.19
NG 2D6D413O-F31,563.52
NG 2D6D413T-F31,564.84
NG 2D6D413U-F31,586.14
NG 2D6D413V-F30,595.36
NG 2D6D413V-F31,595.36
NG 2D6D414A-F31,563.52
NG 2D6D414D-F31,580.82
NG 2D6D414L-F31,572.32
NG 2D6D414S-F31,630.05
NG 2D6D414V-F31,551.42
NG 2D6D414X-F31,595.36
NG 2D6D414Z,506.94
NG 2D6D414Z-F31,549.7
NG 2D6D415A-F31,578.11
NG 2D6D415C-F31,576.21
NG 2D6D415Q-F31,551.42
NG 2D6D415S-F30,551.42
NG 2D6D415S-F31,551.42
NG 2D6D416B-F31,576.16
NG 2D6D416H-F31,634.66
NG 2D6D416K-F31,595.36
NG 2D6D416M-F30,595.36
NG 2D6D417E-F31,599.96
NG 2D6D417F,508.66
NG 2D6D417F-F31,551.42
NG 2D6D417T-F31,639.87
NG 2D6D418M-F31,595.36
NG 2D6D418Q-F31,551.42
NG 2D6D419A-F31,551.42
NG 2D6D419S-F31,576.93
NG 2D6D41AO-F31,574.02
NG 2D6D41AQ-F30,598.19
NG 2D6D41BH-F31,568.12
NG 2D6D41BJ-F31,596.76
NG 2D6D41BK-F31,625.44
NG 2D6D41BO-F31,574.01
NG 2D6D421A,417.15
NG 2D6D421A-F30,459.91
NG 2D6D421A-F31,459.91
NG 2D6D421C-F31,595.36
NG 2D6D421E-F31,551.42
NG 2D6D421F-F31,551.42
NG 2D6D421H,481.43
NG 2D6D423B-F30,595.36
NG 2D6D423F-F31,540.89
NG 2D6D424X-F31,595.36
NG 2D6D426D-F30,533
NG 2D6D426J,481.43
NG 2D6D426J-F31,524.19
NG 2D6D427D-F31,610.93
NG 2D6D431A,417.15
NG 2D6D431A-F31,459.91
NG 2D6D511A,417.15
NG 2D6D511A-F30,459.91
NG 2D6D511A-F31,459.91
NG 2D6D511C-F31,595.36
NG 2D6D518T-F31,595.36
NG 2D6D521A,417.15
NG 2D6D521A-F30,459.91
NG 2D6D521A-F31,459.91
NG 2D6D611A,417.15
NG 2D6D611A-F30,459.91
NG 2D6D611A-F31,459.91
NG 2D6D611F-F31,551.42
NG 2D6D613F-F31,540.89
NG 2D6D621A,417.15
NG 2D6D621A-F30,459.91
NG 2D6D621A-F31,459.91
NG 2D7D311A-F30,441.57
NG 2D7D311A-F31,441.57
NG 2D7D311C-F30,577.02
NG 2D7D311C-F31,577.02
NG 2D7D311D-F30,577.02
NG 2D7D311D-F31,577.02
NG 2D7D311E-F30,533.08
NG 2D7D311F-F30,533.08
NG 2D7D312J-F30,505.85
NG 2D7D312K-F31,533.08
NG 2D7D312S-F31,523.87
NG 2D7D312V-F31,577.02
NG 2D7D313O-F31,545.18
NG 2D7D313S-F30,543.59
NG 2D7D314A-F31,545.18
NG 2D7D316P-F30,567.09
NG 2D7D31AS-F30,511.75
NG 2D7D321A-F30,441.57
NG 2D7D321A-F31,441.57
NG 2D7D321C-F30,577.02
NG 2D7D321G-F30,505.85
NG 2D7D321G-F31,505.85
NG 2D7D411A,398.81
NG 2D7D411A-F30,441.57
NG 2D7D411A-F31,441.57
NG 2D7D411A-LP50,408.11
NG 2D7D411A-LP60,405.1
NG 2D7D411A-LP90,410.3
NG 2D7D411B-F31,487.67
NG 2D7D411C,534.26
NG 2D7D411C-F30,577.02
NG 2D7D411C-F31,577.02
NG 2D7D411D,534.26
NG 2D7D411D-F30,577.02
NG 2D7D411D-F31,577.02
NG 2D7D411E,490.32
NG 2D7D411E-F30,533.08
NG 2D7D411E-F31,533.08
NG 2D7D411F,490.32
NG 2D7D411F-F30,533.08
NG 2D7D411F-F31,533.08
NG 2D7D411G,463.09
NG 2D7D411G-F31,505.85
NG 2D7D411H,463.09
NG 2D7D411H-F30,505.85
NG 2D7D411H-F31,505.85
NG 2D7D411H-LP60,469.38
NG 2D7D411L-F30,577.02
NG 2D7D411L-F31,577.02
NG 2D7D411M-F31,577.02
NG 2D7D411N-F31,582.92
NG 2D7D411O-F31,549.78
NG 2D7D411Q-F30,505.85
NG 2D7D411R-F30,567.8
NG 2D7D411R-F31,567.8
NG 2D7D411S,534.26
NG 2D7D411S-F31,577.02
NG 2D7D411T-F31,553.98
NG 2D7D411U-F31,601.81
NG 2D7D411X-F31,523.87
NG 2D7D411Z-F31,567.8
NG 2D7D412A-F31,539.85
NG 2D7D412D-F31,549.78
NG 2D7D412E-F31,563.17
NG 2D7D412F-F31,611.02
NG 2D7D412G-F31,564.49
NG 2D7D412H-F31,567.8
NG 2D7D412J,463.09
NG 2D7D412J-F31,505.85
